match_id,team_name,series_win,maps_won,maps_lost,series_kills,series_deaths,series_damage,series_kdr,avg_bp_rtg,bp_std,bp_max,top_kills_share,bp_range,date_utc,best_of,stage,is_lan,series_kills_roll,series_deaths_roll,series_damage_roll,series_kdr_roll,avg_bp_rtg_roll,bp_std_roll,bp_max_roll,top_kills_share_roll,bp_range_roll
93870,Los Angeles Thieves,1,3,1,296,230,35689,1.2869565217391303,1.3549999999999998,0.09255628917943208,1.43,0.2905405405405405,0.07499999999999996,2025-01-30T13:00:00+00:00,5,major,1,322.4,308.0,40452.6,1.0690051627116843,1.073,0.08483094911761575,1.1480000000000001,0.2768166830493615,0.07499999999999998
93878,Los Angeles Thieves,1,3,0,261,232,33785,1.125,1.22,0.1067707825203132,1.37,0.2835249042145594,0.15000000000000013,2025-02-01T10:00:00+00:00,5,major,1,308.8,282.4,38792.0,1.1112273849339067,1.1365,0.08589553523030079,1.2259999999999998,0.2782025149561032,0.0895
93883,Los Angeles Thieves,0,2,3,379,363,48043,1.044077134986226,1.025,0.08962886439832503,1.15,0.2796833773087071,0.125,2025-02-02T11:30:00+00:00,5,major,1,322.4,285.0,40344.0,1.142328526216866,1.1625,0.09342900326455253,1.268,0.2807629846300633,0.10550000000000001
93884,Los Angeles Thieves,1,3,0,240,181,29501,1.3259668508287292,1.3424999999999998,0.12093386622447826,1.44,0.2916666666666667,0.09749999999999992,2025-02-02T13:00:00+00:00,5,major,1,301.8,258.8,37529.2,1.1876501015108172,1.202,0.09679911651478687,1.3099999999999998,0.28253655119954824,0.10800000000000001
93885,Los Angeles Thieves,0,3,4,469,479,60811,0.9791231732776617,0.915,0.054467115461227296,0.99,0.27078891257995735,0.07499999999999996,2025-02-02T14:30:00+00:00,7,major finals,1,329.0,297.0,41565.8,1.1522247361663494,1.1714999999999998,0.09287138355675517,1.276,0.28324088026208616,0.1045
93886,Los Angeles Thieves,1,3,0,235,220,29064,1.0681818181818181,1.2525,0.03862210075418831,1.29,0.25957446808510637,0.03750000000000009,2025-02-14T15:00:00+00:00,5,minor,0,316.8,295.0,40240.8,1.108469795454887,1.1509999999999998,0.08208454587170642,1.2479999999999998,0.2770476657709994,0.09700000000000002
93893,Los Angeles Thieves,1,3,1,312,281,38620,1.1103202846975089,1.165,0.08660254037844378,1.27,0.2948717948717949,0.10499999999999998,2025-02-16T15:00:00+00:00,5,minor,0,327.0,304.8,41207.8,1.1055338523943887,1.14,0.07805089744333253,1.228,0.2793170439024465,0.088
93905,Los Angeles Thieves,1,3,0,291,260,35358,1.1192307692307693,1.28,0.1435270009440732,1.46,0.2852233676975945,0.17999999999999994,2025-02-23T16:30:00+00:00,5,minor,0,309.4,284.2,38670.8,1.1205645792432974,1.1909999999999998,0.08883052475248217,1.29,0.28042504198022394,0.09899999999999998
93913,Los Angeles Thieves,1,3,1,309,266,37631,1.1616541353383458,1.16,0.10677078252031308,1.22,0.2912621359223301,0.06000000000000005,2025-03-01T19:30:00+00:00,5,major,1,323.2,301.2,40296.8,1.0877020361452208,1.1545,0.08599790801164912,1.246,0.28034413583135664,0.0915
93915,Los Angeles Thieves,1,3,0,219,192,28393,1.140625,1.2449999999999999,0.06855654600401048,1.3,0.2648401826484018,0.05499999999999994,2025-03-02T15:00:00+00:00,5,major,1,273.2,243.8,33813.2,1.1200024014896885,1.2205,0.08881579412020577,1.308,0.27915438984504554,0.0875
