match_id,player_name,team_name,kills,deaths,damage,bp_rtg
93907,Snoopy,Boston Breach,98,91,11252,0.91
93907,04,Vancouver Surge,81,87,9728,1.05
93907,Abuzah,Vancouver Surge,94,82,12383,1.21
93907,Nastie,Vancouver Surge,94,78,11575,1.22
93907,Neptune,Vancouver Surge,94,90,11360,1.14
93908,Dashy,OpTic Texas,75,71,11133,1.12
93908,Kenny,OpTic Texas,74,71,9034,1.18
93908,Pred,OpTic Texas,80,69,9295,1.19
93908,Shotzzy,OpTic Texas,68,75,8124,1.04
93908,D7oomx,Vegas Falcons,64,71,8995,0.86
93908,Exnid,Vegas Falcons,72,76,9796,0.87
93908,KiinG,Vegas Falcons,90,75,10156,0.97
93908,WXSL,Vegas Falcons,60,75,8222,0.76
93909,Estreal,Minnesota RØKKR,101,84,11322,1.1
93909,Gio,Minnesota RØKKR,98,77,12031,1.16
93909,Nero,Minnesota RØKKR,96,95,12066,1.04
93909,PaulEhx,Minnesota RØKKR,70,87,11495,0.88
93909,Attach,Cloud9 New York,83,86,10482,0.9
93909,Kremp,Cloud9 New York,88,89,10594,1.01
93909,Mack,Cloud9 New York,78,95,9855,0.91
93909,Sib,Cloud9 New York,94,95,13567,1.01
93910,Lucky,Miami Heretics,70,87,10229,0.88
93910,MettalZ,Miami Heretics,80,86,9766,0.89
93910,ReeaL,Miami Heretics,92,75,11153,1.01
93910,RenKoR,Miami Heretics,96,80,13096,1.06
93910,KiSMET,LA Guerrillas M8,87,90,11144,0.98
93910,Lunarz,LA Guerrillas M8,79,85,11636,1.01
93910,Lynz,LA Guerrillas M8,89,85,10626,1.09
93910,Priestahh,LA Guerrillas M8,73,79,9848,1.07
93911,aBeZy,Atlanta FaZe,83,94,10983,0.9
93911,Cellium,Atlanta FaZe,85,83,11135,0.93
93911,Drazah,Atlanta FaZe,87,92,11469,0.93
93911,Simp,Atlanta FaZe,103,86,11697,1.1
93911,04,Vancouver Surge,74,97,8364,0.93
93911,Abuzah,Vancouver Surge,78,91,10876,0.89
93911,Nastie,Vancouver Surge,101,77,13098,1.22
93911,Neptune,Vancouver Surge,101,93,12672,1.09
93912,Beans,Toronto Ultra,68,60,8698,1.24
93912,CleanX,Toronto Ultra,59,63,7853,1.18
93912,Insight,Toronto Ultra,66,53,8519,1.3
93912,JoeDeceives,Toronto Ultra,77,59,8467,1.46
93912,Dashy,OpTic Texas,71,65,9893,0.87
93912,Kenny,OpTic Texas,49,70,7053,0.62
93912,Pred,OpTic Texas,58,65,6795,0.66
93912,Shotzzy,OpTic Texas,57,70,7703,0.67
93913,Envoy,Los Angeles Thieves,80,64,9980,1.22
93913,Ghosty,Los Angeles Thieves,57,64,8069,1.0
93913,HyDra,Los Angeles Thieves,90,69,10245,1.21
93913,Scrap,Los Angeles Thieves,82,69,9337,1.21
93913,Attach,Cloud9 New York,71,75,9308,0.89
93913,Kremp,Cloud9 New York,69,78,8508,0.85
93913,Mack,Cloud9 New York,51,79,8165,0.71
93913,Sib,Cloud9 New York,74,77,9250,0.89
93914,Gwinn,Carolina Royal Ravens,58,58,7534,1.07
93914,SlasheR,Carolina Royal Ravens,62,46,8484,1.32
93914,TJHaLy,Carolina Royal Ravens,63,54,7796,1.27
93914,Vivid,Carolina Royal Ravens,60,54,7451,1.15
93914,KiSMET,LA Guerrillas M8,67,65,7442,0.96
93914,Lunarz,LA Guerrillas M8,46,53,6791,0.81
93914,Lynz,LA Guerrillas M8,60,58,7126,0.83
93914,Priestahh,LA Guerrillas M8,39,67,6105,0.6
93915,Envoy,Los Angeles Thieves,58,48,7451,1.24
93915,Ghosty,Los Angeles Thieves,49,49,6359,1.15
93915,HyDra,Los Angeles Thieves,56,47,7085,1.3
93915,Scrap,Los Angeles Thieves,56,48,7498,1.29
93915,Gwinn,Carolina Royal Ravens,49,58,6320,0.74
93915,SlasheR,Carolina Royal Ravens,56,58,8153,0.76
93915,TJHaLy,Carolina Royal Ravens,47,57,5695,0.72
93915,Vivid,Carolina Royal Ravens,40,46,5899,0.79
93916,04,Vancouver Surge,66,53,7226,1.17
93916,Abuzah,Vancouver Surge,57,58,7670,1.1
93916,Nastie,Vancouver Surge,55,47,7335,1.06
93916,Neptune,Vancouver Surge,73,55,8131,1.26
93916,Beans,Toronto Ultra,52,63,7664,0.79
93916,CleanX,Toronto Ultra,57,63,7018,0.87
93916,Insight,Toronto Ultra,55,58,7198,0.92
93916,JoeDeceives,Toronto Ultra,49,67,6339,0.82
93917,Envoy,Los Angeles Thieves,126,127,16340,0.99
93917,Ghosty,Los Angeles Thieves,109,111,14566,1.04
93917,HyDra,Los Angeles Thieves,130,109,14757,1.1
93917,Scrap,Los Angeles Thieves,122,124,16279,1.02
93917,04,Vancouver Surge,103,124,12235,0.9
93917,Abuzah,Vancouver Surge,130,115,16253,1.09
93917,Nastie,Vancouver Surge,121,114,15973,0.97
93917,Neptune,Vancouver Surge,116,134,13897,0.9
93918,04,Vancouver Surge,48,67,6399,0.78
93918,Abuzah,Vancouver Surge,59,67,8077,0.81
93918,Nastie,Vancouver Surge,51,66,6457,0.79
93918,Neptune,Vancouver Surge,75,65,9002,0.94
93918,Envoy,Los Angeles Thieves,52,60,6726,0.99
93918,Ghosty,Los Angeles Thieves,58,55,7476,1.2
93918,HyDra,Los Angeles Thieves,72,56,8458,1.21
93918,Scrap,Los Angeles Thieves,82,62,10116,1.27
93919,Beans,Toronto Ultra,64,55,9034,1.19
93919,CleanX,Toronto Ultra,86,63,9541,1.39
93919,Insight,Toronto Ultra,50,57,7298,1.03
93919,JoeDeceives,Toronto Ultra,67,60,8004,1.2
93919,D7oomx,Vegas Falcons,56,61,8612,0.83
93919,Exnid,Vegas Falcons,69,64,8450,0.89
93919,KiinG,Vegas Falcons,61,74,8182,0.77
93919,WXSL,Vegas Falcons,49,68,6993,0.7
93920,Attach,Cloud9 New York,47,30,6237,1.25
93920,Kremp,Cloud9 New York,47,41,5728,1.39
93920,Mack,Cloud9 New York,47,46,5682,1.2
93920,Sib,Cloud9 New York,55,32,6734,1.42
93920,KiSMET,LA Guerrillas M8,42,50,5839,0.71
93920,Lunarz,LA Guerrillas M8,36,49,4936,0.69
93920,Lynz,LA Guerrillas M8,36,48,5210,0.69
93920,Priestahh,LA Guerrillas M8,35,50,5043,0.65
93921,aBeZy,Atlanta FaZe,63,40,6537,1.4
93921,Cellium,Atlanta FaZe,47,37,6475,1.33
93921,Drazah,Atlanta FaZe,38,48,5819,1.05
93921,Simp,Atlanta FaZe,64,47,7657,1.45
93921,Estreal,Minnesota RØKKR,59,50,6425,0.84
93921,Gio,Minnesota RØKKR,39,49,5513,0.69
93921,Nero,Minnesota RØKKR,41,63,5999,0.58
93921,PaulEhx,Minnesota RØKKR,33,50,5456,0.67
93922,Attach,Cloud9 New York,64,77,9088,0.85
93922,Kremp,Cloud9 New York,69,90,9126,0.75
93922,Mack,Cloud9 New York,79,89,9719,0.9
93922,Sib,Cloud9 New York,82,77,10706,0.92
93922,Gwinn,Carolina Royal Ravens,108,74,12447,1.34
93922,SlasheR,Carolina Royal Ravens,68,68,9520,1.09
93922,TJHaLy,Carolina Royal Ravens,86,74,10642,1.16
93922,Vivid,Carolina Royal Ravens,71,78,9605,1.0
93923,Envoy,Los Angeles Thieves,51,53,5653,1.2
93923,Ghosty,Los Angeles Thieves,51,39,6619,1.24
93923,HyDra,Los Angeles Thieves,64,44,6486,1.5
93923,Scrap,Los Angeles Thieves,60,44,8112,1.35
93923,Cammy,Boston Breach,43,59,5646,0.56
93923,Owakening,Boston Breach,52,51,6507,0.8
93923,Purj,Boston Breach,40,60,6228,0.69
93923,Snoopy,Boston Breach,45,56,5537,0.65
93924,Dashy,OpTic Texas,54,58,8410,0.92
93924,Kenny,OpTic Texas,55,68,6506,0.86
93924,Pred,OpTic Texas,57,64,7217,0.87
93924,Shotzzy,OpTic Texas,71,63,8279,0.98
93924,Lucky,Miami Heretics,47,61,7100,0.89
93924,MettalZ,Miami Heretics,53,64,7802,0.9
93924,ReeaL,Miami Heretics,70,57,8085,1.22
93924,RenKoR,Miami Heretics,82,55,8969,1.36
93925,D7oomx,Vegas Falcons,43,53,6567,0.79
93925,Exnid,Vegas Falcons,55,53,6151,0.72
93925,KiinG,Vegas Falcons,50,47,5956,0.87
93925,WXSL,Vegas Falcons,36,48,5944,0.71
93925,KiSMET,LA Guerrillas M8,53,49,6853,1.26
93925,Lunarz,LA Guerrillas M8,45,47,6301,1.18
93925,Lynz,LA Guerrillas M8,59,42,7380,1.33
93925,Priestahh,LA Guerrillas M8,44,46,5742,1.14
93926,Lucky,Miami Heretics,71,82,9443,0.84
93926,MettalZ,Miami Heretics,89,79,11119,0.96
93926,ReeaL,Miami Heretics,89,77,10745,1.02
93926,RenKoR,Miami Heretics,76,76,10060,0.91
93926,04,Vancouver Surge,85,70,9618,1.23
93926,Abuzah,Vancouver Surge,77,85,10828,0.97
93926,Nastie,Vancouver Surge,67,79,9451,1.03
93926,Neptune,Vancouver Surge,85,91,11258,1.03
93927,Beans,Toronto Ultra,48,54,6740,1.1
93927,CleanX,Toronto Ultra,64,50,7716,1.33
93927,Insight,Toronto Ultra,57,44,7762,1.26
93927,JoeDeceives,Toronto Ultra,86,42,8764,1.65
93927,Dashy,OpTic Texas,49,63,7453,0.73
93927,Kenny,OpTic Texas,40,66,6333,0.62
93927,Pred,OpTic Texas,46,63,6031,0.61
93927,Shotzzy,OpTic Texas,55,63,6631,0.7
93928,Cammy,Boston Breach,94,100,13059,0.93
93928,Owakening,Boston Breach,99,92,13201,0.99
93928,Purj,Boston Breach,86,104,10703,0.85
93928,Snoopy,Boston Breach,88,102,10154,0.94
93928,aBeZy,Atlanta FaZe,101,100,12050,1.08
93928,Cellium,Atlanta FaZe,97,81,12755,1.1
93928,Drazah,Atlanta FaZe,100,95,12347,1.07
93928,Simp,Atlanta FaZe,99,91,12025,1.04
93929,Beans,Toronto Ultra,75,79,10984,0.97
93929,CleanX,Toronto Ultra,85,74,10203,1.08
93929,Insight,Toronto Ultra,68,80,9599,0.99
93929,JoeDeceives,Toronto Ultra,81,78,10005,1.06
93929,04,Vancouver Surge,65,79,7961,0.86
93929,Abuzah,Vancouver Surge,97,74,12320,1.15
93929,Nastie,Vancouver Surge,71,72,10190,0.99
93929,Neptune,Vancouver Surge,77,85,10202,0.9
93930,Envoy,Los Angeles Thieves,43,33,4758,1.35
93930,Ghosty,Los Angeles Thieves,47,31,5682,1.38
93930,HyDra,Los Angeles Thieves,55,33,6703,1.49
93930,Scrap,Los Angeles Thieves,50,33,5758,1.36
93930,Dashy,OpTic Texas,41,44,6124,0.74
93930,Kenny,OpTic Texas,17,53,3411,0.44
93930,Pred,OpTic Texas,37,48,4637,0.65
93930,Shotzzy,OpTic Texas,35,50,4437,0.58
93931,Gwinn,Carolina Royal Ravens,59,57,7771,1.16
93931,SlasheR,Carolina Royal Ravens,69,35,7806,1.4
93931,TJHaLy,Carolina Royal Ravens,63,46,7502,1.25
93931,Vivid,Carolina Royal Ravens,41,49,6405,1.08
93931,Lucky,Miami Heretics,36,59,6167,0.68
93931,MettalZ,Miami Heretics,37,66,5716,0.61
93931,ReeaL,Miami Heretics,51,54,6561,0.85
93931,RenKoR,Miami Heretics,63,53,7406,0.96
93932,Lucky,Miami Heretics,83,86,11338,0.85
93932,MettalZ,Miami Heretics,74,88,8623,0.81
93932,ReeaL,Miami Heretics,79,92,10322,0.82
93932,RenKoR,Miami Heretics,98,75,12501,1.06
93932,Cammy,Boston Breach,83,89,11998,1.1
93932,Owakening,Boston Breach,87,81,11678,1.15
93932,Purj,Boston Breach,87,87,10250,1.04
93932,Snoopy,Boston Breach,84,78,9562,1.16
93933,Envoy,Los Angeles Thieves,66,71,8481,1.08
93933,Ghosty,Los Angeles Thieves,80,56,9570,1.34
93933,HyDra,Los Angeles Thieves,79,79,9938,1.18
93933,Scrap,Los Angeles Thieves,74,67,9663,1.22
93933,Estreal,Minnesota RØKKR,74,69,8992,0.88
93933,Gio,Minnesota RØKKR,54,76,7979,0.69
93933,Nero,Minnesota RØKKR,75,81,9336,0.79
93933,PaulEhx,Minnesota RØKKR,70,73,9665,0.83
93934,D7oomx,Vegas Falcons,80,82,11162,0.89
93934,Exnid,Vegas Falcons,104,96,12514,0.96
93934,KiinG,Vegas Falcons,84,91,11573,0.86
93934,WXSL,Vegas Falcons,79,87,10312,0.9
93934,Gwinn,Carolina Royal Ravens,97,89,11307,1.14
93934,SlasheR,Carolina Royal Ravens,84,78,10694,1.08
93934,TJHaLy,Carolina Royal Ravens,94,94,11160,1.14
93934,Vivid,Carolina Royal Ravens,80,86,11268,1.03
93935,KiSMET,LA Guerrillas M8,91,94,11362,0.94
93935,Lunarz,LA Guerrillas M8,76,80,11706,0.99
93935,Lynz,LA Guerrillas M8,95,87,10901,1.02
93935,Priestahh,LA Guerrillas M8,78,88,9877,0.9
93935,aBeZy,Atlanta FaZe,89,94,10670,1.06
93935,Cellium,Atlanta FaZe,78,80,10564,0.95
93935,Drazah,Atlanta FaZe,104,80,12555,1.2
93935,Simp,Atlanta FaZe,78,86,9765,0.93
93936,KiSMET,LA Guerrillas M8,74,79,8850,0.82
93936,Lunarz,LA Guerrillas M8,64,73,8892,0.92
93936,Lynz,LA Guerrillas M8,56,84,8429,0.65
93936,Priestahh,LA Guerrillas M8,69,76,8611,0.84
93936,Dashy,OpTic Texas,83,63,11167,1.24
93936,Kenny,OpTic Texas,60,66,7299,1.04
93936,Pred,OpTic Texas,93,64,10059,1.32
93936,Shotzzy,OpTic Texas,76,71,9524,1.17
93937,Estreal,Minnesota RØKKR,90,73,10764,1.05
93937,Gio,Minnesota RØKKR,68,69,9395,0.94
93937,Nero,Minnesota RØKKR,61,90,8883,0.8
93937,PaulEhx,Minnesota RØKKR,68,86,9833,0.87
93937,04,Vancouver Surge,77,75,8791,1.02
93937,Abuzah,Vancouver Surge,78,64,11200,1.13
93937,Nastie,Vancouver Surge,72,65,9250,1.05
93937,Neptune,Vancouver Surge,91,84,10714,1.13
93938,Attach,Cloud9 New York,57,78,7582,0.8
93938,Kremp,Cloud9 New York,86,84,11035,0.98
93938,Mack,Cloud9 New York,67,92,8628,0.7
93938,Sib,Cloud9 New York,89,74,10654,0.98
93938,aBeZy,Atlanta FaZe,86,76,9793,1.17
93938,Cellium,Atlanta FaZe,91,69,11540,1.22
93938,Drazah,Atlanta FaZe,72,76,10099,1.06
93938,Simp,Atlanta FaZe,79,78,9186,1.09
93939,Gwinn,Carolina Royal Ravens,61,70,8115,0.78
93939,SlasheR,Carolina Royal Ravens,60,63,8454,0.9
93939,TJHaLy,Carolina Royal Ravens,74,80,9067,0.86
93939,Vivid,Carolina Royal Ravens,68,71,8128,0.84
93939,04,Vancouver Surge,74,70,8629,1.15
93939,Abuzah,Vancouver Surge,69,63,9201,1.18
93939,Nastie,Vancouver Surge,67,67,8617,1.12
93939,Neptune,Vancouver Surge,74,63,8419,1.18
93940,Beans,Toronto Ultra,53,67,8136,0.81
93940,CleanX,Toronto Ultra,63,65,8148,0.98
93940,Insight,Toronto Ultra,56,64,7177,0.85
93940,JoeDeceives,Toronto Ultra,72,70,8004,0.87
93940,Attach,Cloud9 New York,61,59,7013,1.08
93940,Kremp,Cloud9 New York,68,63,9026,1.03
93940,Mack,Cloud9 New York,71,60,7557,1.15
93940,Sib,Cloud9 New York,66,62,9097,1.22
93941,Envoy,Los Angeles Thieves,81,98,10413,0.9
93941,Ghosty,Los Angeles Thieves,87,87,11057,0.99
93941,HyDra,Los Angeles Thieves,91,96,10782,1.01
93941,Scrap,Los Angeles Thieves,101,94,12444,1.07
93941,Cammy,Boston Breach,98,90,12636,1.01
93941,Owakening,Boston Breach,92,90,11552,0.94
93941,Purj,Boston Breach,83,95,11053,0.92
93941,Snoopy,Boston Breach,101,85,11688,1.15
93942,aBeZy,Atlanta FaZe,53,51,7124,1.24
93942,Cellium,Atlanta FaZe,53,47,7068,1.26
93942,Drazah,Atlanta FaZe,61,44,7302,1.34
93942,Simp,Atlanta FaZe,66,52,7613,1.36
93942,Estreal,Minnesota RØKKR,57,61,6189,0.78
93942,Gio,Minnesota RØKKR,57,52,6613,0.77
93942,Nero,Minnesota RØKKR,48,60,6209,0.67
93942,PaulEhx,Minnesota RØKKR,32,60,5862,0.59
93943,Lucky,Miami Heretics,68,92,9003,0.75
93943,MettalZ,Miami Heretics,97,94,11578,0.92
93943,ReeaL,Miami Heretics,117,89,13509,1.15
93943,RenKoR,Miami Heretics,96,84,12529,1.01
93943,Envoy,Los Angeles Thieves,93,100,11692,1.01
93943,Ghosty,Los Angeles Thieves,76,89,9825,1.03
93943,HyDra,Los Angeles Thieves,98,96,11018,1.05
93943,Scrap,Los Angeles Thieves,92,93,13667,1.07
93944,D7oomx,Vegas Falcons,37,49,5285,0.65
93944,Exnid,Vegas Falcons,44,53,5999,0.78
93944,KiinG,Vegas Falcons,43,49,6121,0.76
93944,WXSL,Vegas Falcons,33,52,6540,0.67
93944,Gwinn,Carolina Royal Ravens,58,37,6892,1.39
93944,SlasheR,Carolina Royal Ravens,54,34,6595,1.39
93944,TJHaLy,Carolina Royal Ravens,50,45,5843,1.24
93944,Vivid,Carolina Royal Ravens,41,41,6101,1.11
93945,Dashy,OpTic Texas,56,40,7908,1.33
93945,Pred,OpTic Texas,54,48,6287,1.26
93945,Shotzzy,OpTic Texas,62,40,6671,1.52
93945,Skyz,OpTic Texas,37,50,5740,1.06
93945,Estreal,Minnesota RØKKR,49,55,6043,0.71
93945,Gio,Minnesota RØKKR,63,46,7124,0.91
93945,Nero,Minnesota RØKKR,32,54,5236,0.61
93945,PaulEhx,Minnesota RØKKR,34,54,6131,0.6
93946,KiSMET,LA Guerrillas M8,47,56,6113,0.69
93946,Lunarz,LA Guerrillas M8,47,57,5624,0.75
93946,Lynz,LA Guerrillas M8,39,51,4415,0.7
93946,Priestahh,LA Guerrillas M8,35,56,5770,0.64
93946,Beans,Toronto Ultra,55,35,6799,1.38
93946,CleanX,Toronto Ultra,64,45,7593,1.37
93946,Insight,Toronto Ultra,41,39,5708,1.13
93946,JoeDeceives,Toronto Ultra,60,50,6705,1.34
93947,Envoy,Los Angeles Thieves,52,37,6307,1.37
93947,Ghosty,Los Angeles Thieves,44,37,6028,1.32
93947,HyDra,Los Angeles Thieves,59,41,6429,1.48
93947,Scrap,Los Angeles Thieves,63,40,6996,1.58
93947,Gwinn,Carolina Royal Ravens,35,50,5188,0.6
93947,SlasheR,Carolina Royal Ravens,33,51,5013,0.55
93947,TJHaLy,Carolina Royal Ravens,49,59,5956,0.58
93947,Vivid,Carolina Royal Ravens,38,58,5122,0.53
93948,Dashy,OpTic Texas,52,56,7383,0.81
93948,Pred,OpTic Texas,62,59,6918,0.87
93948,Shotzzy,OpTic Texas,45,60,6129,0.77
93948,Skyz,OpTic Texas,49,63,7074,0.65
93948,Beans,Toronto Ultra,63,49,8432,1.37
93948,CleanX,Toronto Ultra,67,55,7595,1.3
93948,Insight,Toronto Ultra,50,55,6856,1.08
93948,JoeDeceives,Toronto Ultra,58,49,6603,1.15
93949,Cammy,Boston Breach,87,96,12740,0.9
93949,Owakening,Boston Breach,85,93,11783,1.0
93949,Purj,Boston Breach,88,99,10623,0.92
93949,Snoopy,Boston Breach,97,102,11732,0.96
93949,04,Vancouver Surge,101,89,12140,1.11
93949,Abuzah,Vancouver Surge,83,97,12506,0.88
93949,Nastie,Vancouver Surge,94,76,10415,1.14
93949,Neptune,Vancouver Surge,112,95,12995,1.09
93950,aBeZy,Atlanta FaZe,71,83,8079,1.05
93950,Cellium,Atlanta FaZe,84,70,10791,1.1
93950,Drazah,Atlanta FaZe,83,78,11505,1.01
93950,Simp,Atlanta FaZe,90,71,11050,1.22
93950,Attach,Cloud9 New York,53,79,8567,0.76
93950,Kremp,Cloud9 New York,89,77,11492,1.05
93950,Mack,Cloud9 New York,83,88,10431,0.92
93950,Sib,Cloud9 New York,77,84,9025,0.88
93951,Cammy,Boston Breach,55,63,7347,0.79
93951,Owakening,Boston Breach,51,58,7319,0.73
93951,Purj,Boston Breach,47,64,6536,0.72
93951,Snoopy,Boston Breach,46,57,5577,0.75
93951,Beans,Toronto Ultra,49,49,7162,1.17
93951,CleanX,Toronto Ultra,67,57,7252,1.24
93951,Insight,Toronto Ultra,55,44,6801,1.23
93951,JoeDeceives,Toronto Ultra,71,49,8184,1.37
93952,Attach,Cloud9 New York,47,50,6664,0.85
93952,Kremp,Cloud9 New York,58,57,6607,0.88
93952,Mack,Cloud9 New York,45,63,6033,0.74
93952,Sib,Cloud9 New York,59,58,8121,0.89
93952,Envoy,Los Angeles Thieves,59,61,7303,1.12
93952,Ghosty,Los Angeles Thieves,51,44,6770,1.15
93952,HyDra,Los Angeles Thieves,66,54,7673,1.29
93952,Scrap,Los Angeles Thieves,52,50,6786,1.07
93953,Beans,Toronto Ultra,49,41,6158,1.18
93953,CleanX,Toronto Ultra,48,48,5700,1.11
93953,Insight,Toronto Ultra,47,36,5205,1.21
93953,JoeDeceives,Toronto Ultra,56,38,6576,1.31
93953,Envoy,Los Angeles Thieves,38,56,4700,0.75
93953,Ghosty,Los Angeles Thieves,36,46,5169,0.83
93953,HyDra,Los Angeles Thieves,41,49,4293,0.73
93953,Scrap,Los Angeles Thieves,48,49,6468,0.88
93954,04,Vancouver Surge,90,88,11223,0.99
93954,Abuzah,Vancouver Surge,95,86,13727,1.05
93954,Nastie,Vancouver Surge,78,75,10360,1.01
93954,Neptune,Vancouver Surge,97,89,11694,1.1
93954,aBeZy,Atlanta FaZe,86,94,11164,0.98
93954,Cellium,Atlanta FaZe,89,76,11842,1.04
93954,Drazah,Atlanta FaZe,83,93,12037,0.92
93954,Simp,Atlanta FaZe,80,97,11172,0.9
93955,04,Vancouver Surge,76,83,9935,1.02
93955,Abuzah,Vancouver Surge,85,82,12861,1.14
93955,Nastie,Vancouver Surge,87,63,10500,1.24
93955,Neptune,Vancouver Surge,101,78,11488,1.3
93955,Beans,Toronto Ultra,86,84,11729,0.97
93955,CleanX,Toronto Ultra,72,98,10066,0.72
93955,Insight,Toronto Ultra,66,77,9174,0.81
93955,JoeDeceives,Toronto Ultra,82,90,10143,0.81
93956,aBeZy,Atlanta FaZe,79,79,9173,1.23
93956,Cellium,Atlanta FaZe,98,57,11779,1.52
93956,Drazah,Atlanta FaZe,83,65,10707,1.25
93956,Simp,Atlanta FaZe,83,80,10084,1.17
93956,04,Vancouver Surge,84,91,10143,0.78
93956,Abuzah,Vancouver Surge,58,82,8341,0.68
93956,Nastie,Vancouver Surge,63,77,9451,0.7
93956,Neptune,Vancouver Surge,76,94,10381,0.67
